rotate,4,i,i,z,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,i,z,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,x,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,z,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,x,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,z,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,i,z,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,x,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,z,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,x,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,z,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,i,z,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,x,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,z,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,x,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,z,i,i,i,i,i,i,i,i,i,i,,
rotate,8,i,i,z,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,x,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,z,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,x,i,i,i,i,i,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,2,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,x,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,z,i,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,2,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,z,i,i,i,,
rotate,-4,i,i,i,i,i,i,i,i,i,z,i,i,i,,
rotate,-4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,2,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,8,i,i,i,i,i,i,i,i,z,i,i,i,i,,
rotate,4,i,i,i,i,i,i,i,i,x,i,i,i,i,,
